"sample"	"gdd0"	"gdd5"	"chill"	"mtco"	"mtwa"	"mipt"	"aaetpt"	"apetpt"	"miptev"	"aaetptev"	"apetptev"	"miptdc"	"aaetptdc"	"apetptdc"	"totsnopt"	"annp"	"pjanpann"	"pjulpann"	"Jan_Tmp"	"Feb_Tmp"	"Mar_Tmp"	"Apr_Tmp"	"May_Tmp"	"Jun_Tmp"	"Jul_Tmp"	"Aug_Tmp"	"Sep_Tmp"	"Oct_Tmp"	"Nov_Tmp"	"Dec_Tmp"	"TMax"	"TMin"	"Jan_PPT"	"Feb_PPT"	"Mar_PPT"	"Apr_PPT"	"May_PPT"	"Jun_PPT"	"Jul_PPT"	"Aug_PPT"	"Sep_PPT"	"Oct_PPT"	"Nov_PPT"	"Dec_PPT"	"Jan_sun"	"Feb_sun"	"Mar_sun"	"Apr_sun"	"May_sun"	"Jun_sun"	"Jul_sun"	"Aug_sun"	"Sep_sun"	"Oct_sun"	"Nov_sun"	"Dec_sun"	"Need11"	"Broad11"	"Decid11"	"Ever11"	"TotWoody11"	"Open11"	"NeedStd"	"BroadStd"	"DecidStd"	"EverStd"
"S1457"	2759.5	1178.2	141	2.2	14	0.8988	565.7049	629.403	0.8988	565.7049	629.403	0.9231	497.9227	539.3862	364.0498	3246	0.1488	0.0216	2.2	3.4	4.1	5.7	8.5	11.1	13.4	14	12.5	8.7	4.5	2.3	33.6	-20.8	483	377	359	220	138	101	70	82	143	299	443	531	25.6	33.9	39.7	43.2	46.4	46.5	55.4	54.1	51.7	40.1	24.9	21.4	76.98	1.92	1.92	76.98	78.9	21.1	6.32	4.53	4.53	6.32
"S1458"	3382.9	1610.4	67	3.8	15.4	0.8937	590.7801	661.0732	0.8937	590.7801	661.0732	0.8987	570.755	635.0788	7.1879	2986	0.1484	0.0214	3.8	5.2	6	7.6	10.4	12.9	14.9	15.4	14	10.2	6.4	4.1	35	-17.4	443	344	328	203	126	90	64	76	132	281	408	491	24.6	32.9	39.2	43.2	46.9	46.9	55.8	54.7	51.9	39.3	24.6	21.1	78.04	1.3	1.3	78.04	79.34	20.66	5.37	4.49	4.49	5.37
"S1459"	3028.1	1389.2	130	2.6	15.3	0.5887	480.2384	815.8226	0.5887	480.2384	815.8226	0.5479	386.0819	704.6702	110.0268	1328	0.1717	0.0075	2.6	3.9	4.5	6.2	9.3	12.5	15.3	15.2	13	9.1	4.9	2.7	34.7	-21.9	228	172	158	81	53	28	10	18	36	100	207	237	38.2	44	53	58.9	64.1	68.8	74.4	72.5	71.6	55.9	34.2	33	59.4	2.15	2.15	59.4	61.55	38.45	11.11	4.26	4.26	11.11
"S1460"	3685.7	1860.7	0	5.4	15.4	0.6748	521.372	772.6221	0.6748	521.372	772.6221	0.6748	521.372	772.6221	0	1660	0.162	0.0127	5.4	6.7	7.3	8.4	10.7	13.3	15.1	15.4	14.2	11	7.8	5.6	38.6	-17.4	269	203	187	112	78	57	21	29	58	128	237	281	30.5	38.4	48.7	52.9	58.2	61.2	68.1	66.6	63.9	46.3	27.8	25	51.09	28.44	28.44	51.09	79.53	20.47	12.63	12.49	12.49	12.63
"S1461"	3725.6	1900.6	0	5.3	15.7	0.6705	522.1944	778.8069	0.6705	522.1944	778.8069	0.6705	522.1944	778.8069	0	1603	0.1628	0.0125	5.3	6.7	7.3	8.5	10.9	13.5	15.4	15.7	14.4	11.1	7.8	5.6	39.1	-18	261	196	181	107	75	54	20	28	55	123	230	273	30.5	38.5	48.9	53.1	58.5	61.6	68.6	67.1	64.3	46.5	27.8	25	53.63	26.25	26.25	53.63	79.88	20.12	12.34	12.38	12.38	12.34
"S1462"	3046.9	1422.7	130	2.3	15.5	0.579	481.7183	831.957	0.579	481.7183	831.957	0.533	379.4541	711.9467	143.4213	1423	0.1778	0.0063	NA	3.8	4.5	6.3	9.4	12.6	15.5	15.5	13.2	9.2	4.9	2.6	36.7	-20.3	253	195	176	86	49	24	9	17	32	99	223	260	44.3	48.4	56.4	62.9	65.7	68.3	71.9	69.2	69.9	57.9	40.2	39.6	69.66	8.29	8.29	69.66	77.95	22.05	10.98	9.79	9.79	10.98
"S1463"	2502.8	955.1	160	2.2	12.7	0.8089	554.2078	685.1209	0.8089	554.2078	685.1209	0.8316	454.808	546.9001	301.4355	2313	0.1626	0.0151	2.2	3.3	3.6	4.8	7.4	10.1	12.2	12.7	11.2	8	4.2	2.3	36.7	-23	376	278	262	159	105	80	35	43	83	188	323	381	31	39	48	51.1	55.4	57.6	65	63.5	60.9	45.4	27.5	24.9	60.93	18.6	18.6	60.93	79.53	20.47	16.15	15.71	15.71	16.15
"S1464"	2703	1215	156	1.6	14.7	0.5861	473.026	807.0305	0.5861	473.026	807.0305	0.5135	331.7477	645.9977	283.1297	1372	0.1764	0.008	1.6	2.8	3.3	5.1	8.4	11.7	14.7	14.7	12.2	8.3	4	1.7	35.1	-23.5	242	185	167	83	49	27	11	18	33	96	213	248	43	47.8	55.7	61.8	65.3	68.5	72.9	70.6	70.8	57.9	38.7	38.1	72.41	4.34	4.34	72.41	76.75	23.25	9.41	6.88	6.88	9.41
"S1465"	3324.1	1632.1	107	2.8	16.5	0.571	488.809	856.1145	0.571	488.809	856.1145	0.5384	412.5998	766.3505	82.7399	1421	0.1787	0.0056	2.8	4.4	5.2	7.1	10.3	13.5	16.5	16.4	14.1	10	5.5	3.1	37.6	-18.9	254	195	178	85	48	22	8	16	31	99	223	262	45	49	57.1	63.8	66.4	68.8	71.9	69.2	69.9	58.3	41.3	40.6	69.03	9.59	9.59	69.03	78.62	21.38	10.77	10.22	10.22	10.77
"S1466"	2818.7	1284	147	1.8	15	0.5799	472.8576	815.3552	0.5799	472.8576	815.3552	0.5175	347.0684	670.6448	228.5165	1353	0.1766	0.0074	1.8	3.1	3.7	5.5	8.7	12	15	15	12.6	8.6	4.3	2	35.3	-22.9	239	183	164	82	48	26	10	18	33	95	210	245	42.8	47.6	55.6	61.8	65.4	68.7	73.2	70.9	71	57.9	38.6	37.9	71.64	4.77	4.77	71.64	76.41	23.59	9.79	7.3	7.3	9.79
"S1467"	2669.8	1207.3	158	1.4	14.7	0.5392	434.8956	806.528	0.5392	434.8956	806.528	0.4649	299.703	644.7245	315.5135	1362	0.1769	0.0081	1.4	2.6	3.2	5.1	8.3	11.7	14.7	14.7	12.2	8.2	3.8	1.5	35.4	-24.1	241	184	165	82	48	27	11	18	33	95	211	247	42.9	47.7	55.7	61.8	65.3	68.7	73.2	71	71.1	58.1	38.6	38	71.64	4.77	4.77	71.64	76.41	23.59	9.79	7.3	7.3	9.79
"S1468"	3631.6	1807.2	12	4.9	15.7	0.6321	490.5871	776.0792	0.6321	490.5871	776.0792	0.6328	487.3939	770.1739	0	1603	0.1628	0.0125	4.9	6.3	7	8.2	10.7	13.4	15.3	15.7	14.2	10.8	7.4	5.2	39.1	-18.9	261	195	181	107	75	54	20	28	55	123	231	273	30.6	38.7	49	53.2	58.6	61.8	68.9	67.4	64.5	46.8	27.9	25	57.8	22.15	22.15	57.8	79.95	20.05	11.9	11.9	11.9	11.9
"S1469"	3445.7	1726.8	91	3.1	16.8	0.547	473.7915	866.0941	0.547	473.7915	866.0941	0.5209	414.9498	796.562	56.975	1406	0.1785	0.0057	3.1	4.7	5.6	7.5	10.7	13.9	16.8	16.8	14.4	NA	5.8	3.3	37.9	-18.2	251	193	176	84	48	22	8	16	30	98	221	259	44.9	49	57.2	64	66.7	69.1	72.2	69.4	70.2	58.4	41.3	40.5	69.82	8.52	8.52	69.82	78.34	21.66	10.72	9.93	9.93	10.72
"S1470"	2703	1215.9	155	1.6	14.7	0.5932	477.7252	805.3912	0.5932	477.7252	805.3912	0.5192	337.6432	650.3464	274.4512	1330	0.1752	0.0083	1.6	2.8	3.3	5.2	8.4	11.7	14.7	14.7	12.2	8.3	3.9	1.7	34.6	-24.2	233	177	160	80	49	28	11	18	34	95	206	239	41.9	47	55	61.1	65.1	68.7	73.6	71.4	71.2	57.7	37.6	36.7	66.61	8.95	8.95	66.61	75.56	24.44	11.47	9.29	9.29	11.47
"S1471"	2864.3	1313.3	144	2	15.1	0.5777	471.6767	816.4274	0.5777	471.6767	816.4274	0.5165	351.3586	680.2675	202.1093	1319	0.1751	0.0076	2	3.2	3.8	5.7	8.9	12.2	NA	15.1	12.7	8.7	4.3	2.1	34.8	-23.2	231	176	158	79	49	27	10	18	34	94	205	238	41.2	46.5	54.8	60.9	65.2	69	73.9	71.8	71.5	57.5	37.1	36.2	66.17	7.5	7.5	66.17	73.67	26.33	11.61	8.76	8.76	11.61
"S1472"	3822.8	2032.2	54	4.1	17.7	0.5594	498.7403	891.5564	0.5594	498.7403	891.5564	0.5476	468.308	855.1914	0	1360	0.1779	0.0051	4.1	5.8	6.8	8.6	11.7	15	17.7	17.7	15.4	11.3	6.9	4.3	38	-15.4	242	187	171	81	46	20	7	15	30	95	215	251	44.3	48.6	57.1	64.1	67.2	69.6	72.5	69.7	70.4	58.2	41.1	40.1	69.75	8.34	8.34	69.75	78.09	21.91	10.91	9.99	9.99	10.91
"S1473"	3447	1671.5	67	3.9	15.7	0.835	564.6913	676.276	0.835	564.6913	676.276	0.8388	545.0887	649.8416	2.3022	2668	0.1488	0.021	3.9	5.2	6.2	7.9	10.7	13.2	15.2	15.7	14.2	10.3	6.4	4.1	35.3	-17.3	397	309	294	181	113	82	56	67	118	245	370	436	25.2	33.8	40.8	44.6	48.5	48.7	57.7	56.4	53.2	40	25.1	21.4	78	1.52	1.52	78	79.52	20.48	5.5	4.39	4.39	5.5
"S1474"	2709.4	1231.2	155	1.5	14.8	0.579	467.3097	807.1642	0.579	467.3097	807.1642	0.5081	331.7659	652.9222	284.5122	1318	0.1753	0.0083	1.5	2.7	3.3	5.2	8.5	11.8	14.8	14.8	12.3	8.3	3.9	1.6	34.9	-24.5	231	175	158	79	49	28	11	18	34	94	204	237	41.5	46.8	54.9	60.9	65.2	69	74	71.9	71.6	57.8	37.3	36.4	65.8	7.17	7.17	65.8	72.97	27.03	11.59	8.65	8.65	11.59
"S1475"	2761	1254.4	151	1.7	14.9	0.5757	466.3776	810.0636	0.5757	466.3776	810.0636	0.5129	339.8137	662.595	250.908	1312	0.1753	0.0076	1.7	2.9	3.5	5.4	8.6	11.9	14.9	14.9	12.4	8.4	4	1.8	34.9	-24.1	230	175	157	79	49	27	10	18	34	94	203	236	41.4	46.7	54.9	60.9	65.2	69	74	71.9	71.6	57.7	37.2	36.3	65.21	6.78	6.78	65.21	71.99	28.01	11.6	8.33	8.33	11.6
"S1476"	3148	1533.6	128	2.2	16.3	0.5727	485.8648	848.3815	0.5727	485.8648	848.3815	0.5289	386.9093	731.5638	158.9406	1398	0.1788	0.0064	2.2	3.7	4.6	6.5	9.9	13.2	16.3	16.2	13.7	9.5	4.9	2.4	37.9	-20.7	250	193	173	83	47	23	9	17	31	96	218	258	44.7	49	57.1	63.6	66.6	69.2	72.9	70.3	70.8	58.8	40.9	40.1	69.92	7.46	7.46	69.92	77.38	22.62	11.65	9.96	9.96	11.65
"S1477"	3276.6	1525.8	85	3.6	15.4	0.8249	542.0916	657.1633	0.8249	542.0916	657.1633	0.83	514.7198	620.1778	29.4559	2627	0.1462	0.0217	3.6	4.8	5.5	7.2	10.1	12.7	14.8	15.4	13.8	9.8	5.9	3.8	34.6	-18	384	301	283	178	114	85	57	67	116	252	367	423	24.5	33.2	39.4	43.1	47.3	47.4	56.4	55.2	51.7	39.2	24.7	21	78.38	0.91	0.91	78.38	79.29	20.71	4.9	3.33	3.33	4.9
"S1478"	2429.9	1093.7	170	0.6	14.3	0.5733	453.0156	790.2292	0.5733	453.0156	790.2292	0.4989	306.7926	614.9706	446.0971	1316	0.1755	0.0084	0.6	1.8	2.5	4.4	7.7	11.1	14.3	14.3	11.6	7.5	3	0.7	35.1	-27.4	231	174	157	79	49	29	11	18	35	95	202	236	41.2	46.6	54.8	60.5	64.9	69.1	74.7	72.7	72.1	58.1	36.7	35.9	65.85	6.39	6.39	65.85	72.24	27.76	11.74	8.09	8.09	11.74
"S1479"	2475.4	1119.3	168	0.7	14.4	0.5461	433.1231	793.1212	0.5461	433.1231	793.1212	0.4666	289.6873	620.8981	422.4255	1312	0.1753	0.0084	0.7	2	2.6	4.5	7.8	11.3	14.4	14.4	11.8	7.6	3.1	0.8	35.1	-27.1	230	174	156	78	49	29	11	18	35	94	202	236	41	46.4	54.7	60.4	64.9	69.2	74.8	72.8	72.2	58.1	36.5	35.7	66.32	6.08	6.08	66.32	72.4	27.6	11.61	8.01	8.01	11.61
"S1480"	2596.9	1171.7	162	1.1	14.6	0.5201	416.8098	801.4047	0.5201	416.8098	801.4047	0.4455	283.8651	637.1953	335.5042	1284	0.1752	0.0086	1.1	2.4	3	4.9	8.1	11.5	14.6	14.6	12	8	3.5	1.3	35	-26	225	170	153	77	48	28	11	18	34	92	198	230	41.4	46.8	55	60.9	65.2	69.2	74.6	72.5	72.1	58.1	37.1	36.2	62.99	6.3	6.3	62.99	69.29	30.71	11.39	7.6	7.6	11.39
"S1481"	2542.2	1146.7	165	1	14.5	0.5205	415.397	798.0093	0.5205	415.397	798.0093	0.4339	273.1847	629.5795	361.1173	1267	0.1744	0.0087	1	2.2	2.8	4.7	8	11.4	14.5	14.5	11.9	7.8	3.3	1.1	34.9	-26.6	221	167	151	76	48	29	11	18	34	91	195	226	41.3	46.7	54.9	60.7	65.2	69.3	74.7	72.7	72.2	58.2	36.9	36	62.91	6.33	6.33	62.91	69.24	30.76	11.15	7.72	7.72	11.15
"S1482"	2917.9	1286.2	134	2.6	14.7	0.8246	524.0867	635.5273	0.8246	524.0867	635.5273	0.8361	463.9339	554.9099	194.7023	2653	0.1447	0.0222	2.6	3.7	4.4	6	9	11.7	14	14.7	13	8.9	4.8	2.8	33	-19.2	384	302	283	180	118	90	59	69	118	256	372	422	24.6	33.4	39.1	42.5	46.8	46.8	55.9	54.6	51	39.2	24.6	20.9	77.88	1.08	1.08	77.88	78.96	21.04	6.71	3.41	3.41	6.71
"S1483"	3301.5	1562.2	90	3.4	15.7	0.728	476.206	654.0844	0.728	476.206	654.0844	0.7283	448.5317	615.858	38.1169	2115	0.1456	0.0208	3.4	4.7	5.5	7.4	10.3	13	15.2	15.7	13.8	9.7	5.8	3.7	33.4	-18.6	308	243	218	138	89	65	44	54	93	212	309	342	23	31.6	37.4	41.7	47.7	47.6	57.4	56	50.7	39.1	24.8	20.4	77.54	0.82	0.82	77.54	78.36	21.64	9.14	3.05	3.05	9.14
"S1484"	2691.8	1256.6	158	1.1	15.2	0.5413	441.7259	816.0216	0.5413	441.7259	816.0216	0.4618	303.4458	657.1209	335.6345	1284	0.1776	0.0078	1.1	2.4	3.2	5.2	8.5	12	15.2	15.1	12.4	8.2	3.6	1.2	36.3	-25.6	228	173	154	76	46	27	10	17	32	90	198	233	42.3	47.6	55.7	61.8	66	69.8	74.9	72.8	72.5	58.9	38.2	37.3	66.09	4.07	4.07	66.09	70.16	29.84	11.34	6.71	6.71	11.34
"S1485"	2868	1354	146	1.6	15.6	0.5605	463.6469	827.1341	0.5605	463.6469	827.1341	0.4984	342.6087	687.3749	242.6968	1266	0.1769	0.0079	1.6	3	3.7	5.7	9	12.5	15.6	15.5	12.8	8.7	4.1	1.7	36.2	-24.2	224	170	152	75	45	26	10	17	32	89	196	230	42	47.4	55.6	61.8	66.1	69.9	74.9	72.8	72.5	58.7	38	37.1	64.97	4	4	64.97	68.97	31.03	11.21	6.65	6.65	11.21
"S1486"	3203.1	1449.7	80	3.6	14.8	0.7537	535.4194	710.4214	0.7537	535.4194	710.4214	0.7583	508.9838	671.1934	22.2426	1930	0.1565	0.0166	3.6	4.9	5.6	7	9.7	12.4	14.3	14.8	13.2	9.7	6	3.8	36.2	-19.5	302	225	211	136	88	70	32	40	75	163	277	311	29.2	37.8	47.1	50.1	54	55.6	63.1	61.6	58.7	43	26.7	23.5	67.09	12.18	12.18	67.09	79.27	20.73	13.31	12.67	12.67	13.31
"S1487"	2288.5	952.1	176	1	13.4	0.6857	406.2186	592.4516	0.6857	406.2186	592.4516	0.7085	328.0018	462.963	761.4855	2737	0.1396	0.0241	1	1.8	2.3	4	7.1	9.9	12.7	13.4	11.5	7.4	2.8	1	30.4	-22.4	382	308	287	184	129	102	66	75	125	271	385	423	24.1	33	37.7	40.6	45	45	54.1	52.8	48.9	38.6	24.1	20.4	73.45	1.41	1.41	73.45	74.86	25.14	16	4.83	4.83	16
"S1488"	3577.6	1772.8	48	4.4	16.1	0.6139	479.2236	780.5988	0.6139	479.2236	780.5988	0.6154	466.4766	758.0274	0	1530	0.1634	0.0124	4.4	5.8	6.7	8.1	10.6	13.5	15.7	16.1	14.3	NA	6.9	4.6	39.4	-20.3	250	185	172	100	71	50	19	27	52	118	224	262	30.8	39	49.4	53.5	59.1	62.5	69.8	68.3	65.2	47.4	27.9	25	63.73	14.72	14.72	63.73	78.45	21.55	11.45	9.95	9.95	11.45
"S1489"	2243.2	932	176	0.5	13.2	0.5512	391.8426	710.895	0.5512	391.8426	710.895	0.511	280.5081	548.9092	627.2152	1869	0.1675	0.0134	0.5	1.7	2.5	4	6.9	10.1	12.9	13.2	11	7.2	2.8	0.6	37.6	-29.9	313	225	208	120	83	64	25	33	63	147	269	319	32.6	40.8	50.2	53.6	59	62.7	70.8	69.4	66.3	50.1	28.7	26.2	70.68	8.63	8.63	70.68	79.31	20.69	10.32	9.58	9.58	10.32
"S1490"	2586.8	1106.2	158	1.5	14	0.6825	498.1786	729.949	0.6825	498.1786	729.949	0.7006	416.5811	594.6066	356.4578	1770	0.1667	0.013	1.5	2.7	3.5	5.1	7.9	11	13.6	14	11.9	8.1	3.8	1.6	38.1	-27.6	295	213	197	114	80	60	23	31	60	138	256	303	32.1	40.4	50	53.6	59.1	62.8	70.7	69.3	66.1	49.5	28.5	25.9	69.59	9.65	9.65	69.59	79.24	20.76	10.73	10.01	10.01	10.73
"S1491"	3923.6	2134.8	53	4.1	18.4	0.5189	469.1597	904.2171	0.5189	469.1597	904.2171	0.5046	438.9113	869.8994	0	1232	0.1786	0.0057	4.1	5.9	6.9	9	12.2	15.5	18.4	18.2	15.7	11.5	7	4.2	38.7	-16	220	169	150	71	42	20	7	15	29	86	194	229	42.2	47.5	56.2	63.4	67.7	71.1	75	72.6	72.5	58.6	39.2	37.9	70.63	1.94	1.94	70.63	72.57	27.43	10.13	4.08	4.08	10.13
"S1492"	2624.7	1212.4	162	1	14.9	0.5562	449.6171	808.3636	0.5562	449.6171	808.3636	0.4821	311.0334	645.1858	331.2035	1205	0.1751	0.0091	1	2.3	3	5	8.3	11.8	14.9	14.9	12.2	8	3.4	1.1	35.4	-26.9	211	158	142	72	46	28	11	17	33	87	185	215	40.9	46.6	54.9	60.8	65.7	70.1	75.8	73.9	73.1	58.6	36.6	35.6	63.24	5.05	5.05	63.24	68.29	31.71	11.17	7.17	7.17	11.17
"S1493"	2977.5	1417.6	139	1.9	15.8	0.5499	458.0081	832.9256	0.5499	458.0081	832.9256	0.4872	344.7505	707.6066	176.7334	1169	0.1745	0.0086	1.9	3.3	4.1	6.1	9.3	12.8	15.8	15.8	13.1	8.9	4.4	2	35.6	-24.2	204	154	138	69	44	26	10	17	32	84	181	210	40.3	46.2	54.8	61	66.1	70.5	76	74.1	73.2	58.4	36.4	35.2	62.22	4.56	4.56	62.22	66.78	33.22	11.52	6.73	6.73	11.52
"S1494"	3188.8	1477.3	102	3.1	15.4	0.8606	571.7895	664.4122	0.8606	571.7895	664.4122	0.8725	535.3895	613.6585	85.9218	2535	0.1483	0.0213	3.1	4.4	5.3	7	9.9	12.5	14.7	15.4	13.6	9.6	5.6	3.4	34.6	-18.6	376	291	276	171	110	82	54	64	112	235	354	410	25.4	34.3	41.2	44.6	48.7	49.1	58.1	56.8	53.1	40.3	25.4	21.4	76.09	1.46	1.46	76.09	77.55	22.45	7.35	4.13	4.13	7.35
"S1495"	3529.6	1752.1	63	3.9	16.3	0.6607	521.0236	788.5881	0.6607	521.0236	788.5881	0.6527	494.2433	757.2632	1.3713	1475	0.1641	0.0122	3.9	5.4	6.5	7.9	10.6	13.6	16	16.3	14.4	10.5	6.5	4.1	39.3	-22.2	242	177	165	96	68	48	18	26	49	113	219	254	31	39.4	49.9	54.1	59.9	63.7	71.2	69.7	66.4	48.5	28.2	25.2	65.56	7.92	7.92	65.56	73.48	26.52	19.58	9.71	9.71	19.58
"S1496"	3529.6	1752.1	63	3.9	16.3	0.6607	521.0236	788.5881	0.6607	521.0236	788.5881	0.6527	494.2433	757.2632	1.3713	1475	0.1641	0.0122	3.9	5.4	6.5	7.9	10.6	13.6	16	16.3	14.4	10.5	6.5	4.1	39.3	-22.2	242	177	165	96	68	48	18	26	49	113	219	254	31	39.4	49.9	54.1	59.9	63.7	71.2	69.7	66.4	48.5	28.2	25.2	65.56	7.92	7.92	65.56	73.48	26.52	19.58	9.71	9.71	19.58
"S1497"	2505.2	1084.2	164	1	14.1	0.6904	503.0436	728.6641	0.6904	503.0436	728.6641	0.6631	387.6552	584.6073	437.4438	1737	0.167	0.0132	1	2.3	3.3	4.8	7.7	10.9	13.7	14.1	11.8	7.8	3.4	1.2	38.3	-28.5	290	208	192	111	78	59	23	31	59	136	252	298	32.2	40.6	50.3	53.8	59.3	63.1	71.2	69.8	66.4	49.9	28.6	25.9	62.33	9.85	9.85	62.33	72.18	27.82	20.2	9.73	9.73	20.2
"S1498"	2515.7	1176.9	168	0.5	14.9	0.477	390.1962	818.032	0.477	390.1962	818.032	0.4018	254.5452	633.5634	473.1284	1356	0.1814	0.0074	0.5	1.8	2.5	4.5	8.1	11.6	14.9	14.8	12	7.8	3.1	0.7	38.2	-24.6	246	190	168	83	44	25	10	17	29	90	209	245	47.2	51.6	58.9	65.1	67.5	69.8	73.9	71.5	72.1	61.3	43	42.4	75.44	3.79	3.79	75.44	79.23	20.77	7.47	6.55	6.55	7.47
"S1499"	3535.9	1759.2	64	3.9	16.4	0.6781	536.1629	790.7285	0.6781	536.1629	790.7285	0.6715	509.4198	758.6155	1.3655	1460	0.1644	0.0116	3.9	5.3	6.5	7.9	10.6	13.7	16.1	16.4	14.4	10.5	6.5	4.1	39.3	-22.4	240	175	163	95	68	47	17	26	48	112	217	252	31	39.4	50	54.2	60.1	63.9	71.4	70	66.6	48.7	28.2	25.2	63.13	7.99	7.99	63.13	71.12	28.88	22.62	10.01	10.01	22.62
"S1500"	2218.9	1026.1	181	-0.3	14.2	0.5694	454.7419	798.6907	0.5694	454.7419	798.6907	0.4726	280.621	593.7687	663.201	1377	0.1816	0.008	-0.3	0.9	1.5	3.6	7.2	10.8	14.2	14.1	11.2	7	2.2	-0.1	38.2	-26.9	250	192	170	85	45	27	11	17	30	91	211	248	47.7	52	59.1	65.1	67.4	69.7	74	71.6	72.3	61.8	43.2	42.7	76.4	2.94	2.94	76.4	79.34	20.66	6.63	5.57	5.57	6.63
"S1501"	3587.6	1804.7	61	4	16.6	0.6356	505.1097	794.7389	0.6356	505.1097	794.7389	0.6289	480.7993	764.4904	0	1435	0.1645	0.0118	4	5.4	6.6	8.1	10.8	13.8	16.3	16.6	14.6	10.6	6.6	4.2	39.5	-22.2	236	172	160	93	67	46	17	25	47	110	214	248	31	39.4	50	54.2	60.2	64	71.6	70.1	66.7	48.7	28.2	25.2	60.19	8.16	8.16	60.19	68.35	31.65	25.32	10.48	10.48	25.32
"S1502"	3709.2	1908.9	51	4.3	16.9	0.6482	516.1165	796.2156	0.6482	516.1165	796.2156	0.6421	495.6911	771.9832	0	1407	0.1635	0.0121	4.3	5.8	7	8.5	11.1	14.2	16.5	16.9	14.9	10.9	7	4.5	40	-20.7	230	169	157	91	65	45	17	25	47	108	209	244	30.7	39.1	49.8	53.9	59.8	63.3	70.8	69.3	65.9	47.8	28	24.9	57.51	12.1	12.1	57.51	69.61	30.39	20.01	9.42	9.42	20.01
"S1503"	2567.8	1240.4	166	0.3	15.4	0.5029	409.9198	815.0652	0.5029	409.9198	815.0652	0.4336	282.0061	650.4321	403.504	1131	0.176	0.0088	0.3	1.8	2.7	4.8	8.4	12	15.4	15.3	12.3	7.8	2.8	0.4	36.5	-28.6	199	148	131	65	43	27	10	17	32	82	173	204	40	46.2	54.9	60.7	66.3	71.4	77.9	76.2	74.9	59.6	35.9	34.7	70.01	4.86	4.86	70.01	74.87	25.13	11.52	7.43	7.43	11.52
"S1504"	3837.2	2025.5	42	4.5	17.3	0.6273	505.5229	805.8759	0.6273	505.5229	805.8759	0.6224	489.3959	786.3235	0	1355	0.1631	0.0118	4.5	6.1	7.4	8.9	11.5	14.6	16.9	17.3	15.3	11.2	7.3	4.8	40.2	-20.2	221	163	151	87	63	43	16	24	45	104	203	235	30.5	39	49.9	54.1	60.1	63.6	71.1	69.6	66.1	47.8	28	24.8	53.71	10.96	10.96	53.71	64.67	35.33	24.58	9.58	9.58	24.58
"S1505"	2687.2	1170.8	149	1.7	14.3	0.8483	543.474	640.6625	0.8483	543.474	640.6625	0.8742	472.8861	540.9181	414.9424	2586	0.1485	0.0217	1.7	2.9	3.7	5.5	8.4	11.2	13.7	14.3	12.4	8.3	4	1.9	33.2	-20.8	384	297	280	174	114	88	56	66	114	237	361	415	26.1	35.2	41.7	44.7	48.8	49.2	58.4	56.9	53	41	25.7	21.6	75.47	1.13	1.13	75.47	76.6	23.4	8.32	3.5	3.5	8.32
"S1506"	2313.1	976.1	173	0.7	13.5	0.7411	459.6819	620.2734	0.7411	459.6819	620.2734	0.7558	370.0703	489.6696	802.2369	2726	0.1486	0.022	0.7	1.8	2.5	4.3	7.3	10.2	12.8	13.5	11.5	7.4	2.9	0.8	32.4	-22.9	405	314	295	183	121	95	60	70	120	248	379	436	26.6	35.7	41.8	44.5	48.4	48.8	58	56.5	52.6	41.5	25.7	21.8	76.2	0.98	0.98	76.2	77.18	22.82	7.49	3.22	3.22	7.49
"S1507"	2762.4	1338.6	155	0.9	15.9	0.5122	424.2206	828.1992	0.5122	424.2206	828.1992	0.464	315.5897	680.1205	296.9373	1089	0.1754	0.0092	0.9	2.4	3.3	5.4	8.9	12.5	15.9	15.7	12.7	8.3	3.4	1	36.6	-27.2	191	142	126	63	42	26	10	16	31	79	167	196	39.9	46.2	54.9	60.9	66.6	71.6	78	76.3	74.9	59.5	36	34.6	71.41	4.22	4.22	71.41	75.63	24.37	10.83	6.91	6.91	10.83
"S1508"	2176.7	1019.7	183	-0.7	14.3	0.657	525.2026	799.3746	0.657	525.2026	799.3746	0.5739	340.5208	593.3002	702.9084	1322	0.1815	0.0083	-0.7	0.6	1.3	3.4	7.1	10.8	14.3	14.2	11.1	6.8	1.9	-0.5	38.7	-28	240	184	162	81	44	27	11	17	29	87	202	238	47.2	51.9	59.1	65	67.8	70.4	75.2	72.9	73.3	62.4	42.8	42.3	75.68	2.47	2.47	75.68	78.15	21.85	7.77	5.42	5.42	7.77
"S1509"	2665.2	1291.9	161	0.5	15.7	0.4069	335.0009	823.3743	0.4069	335.0009	823.3743	0.3306	220.1331	665.8525	343.8648	1085	0.176	0.0092	0.5	2.1	3	5.1	8.7	12.3	15.7	15.5	12.5	8	3.1	0.7	36.6	-28.1	191	141	125	63	42	26	10	16	31	79	166	195	40	46.3	55	61	66.6	71.7	78.3	76.5	75.1	59.8	36	34.7	71.77	4.2	4.2	71.77	75.97	24.03	10.71	6.9	6.9	10.71
